filename,percents,passed,matched_impls
0.4.24--0x575ed30ec5700f369115b079be8059001e79eb7b--CountTransferManagerFactory--.bin,29.545454545454547,False,0
0.4.24--0x581d2d9a3bc6acfb9cc53f311fa34a0caeb17f05--SCAVOGToken--.bin,100.0,True,102
0.4.24--0x58b823abd4b0b5506a60df6a12ae681a350dab4c--FEXToken--.bin,88.09523809523809,False,85
0.4.24--0x5906db495c9f27f73a9c46790cc79d860a6e9b5d--MultipleArbitrableTransaction--.bin,50.0,True,0
0.4.24--0x5a32f7d1c06d3a902fe47e56d416aad661f577fb--BIGolden--.bin,100.0,True,59
0.4.24--0x5ab2d437ec6d8e52b2191efafd985826a73d97de--AKJToken--.bin,83.78378378378379,False,69
0.4.24--0x5ba33c5966c8669ef662c84a54b8f39c19e442a7--Gtrading--.bin,100.0,True,64
0.4.24--0x5bf5436b367de54860d1b0be31203349a4d5caa7--CryptoCarAuction--.bin,100.0,True,65
0.4.24--0x5ccd2f4feb8b32c174b1982cc5354805f5bd9c8e--TIMEToken--.bin,29.268292682926827,False,53
0.4.24--0x627974847450c45b60b3fe3598f4e6e4cf945b9a--ThunderBoltCoin--.bin,86.95652173913044,False,107
0.4.24--0x634446285f22aa660b36424ecd27455ab9bde51c--CirilloChain--.bin,100.0,True,75
0.4.24--0x63edcfbd0fcd6858be01a043fd4095f3bbf956cf--uaetoken--.bin,95.23809523809523,False,107
0.4.24--0x65256f9ff6bf347891039e991cbd8e3cedc708cf--UpgradebleStormSender--.bin,77.77777777777779,True,0
0.4.24--0x68f0c43b5493e08e6cf8deef6e9e36f3d3ef988a--TouristToken--.bin,95.23809523809523,False,107
0.4.24--0x6952ba778f1286141beE60B9a5022292f653D3b9--PoaToken--.bin,88.33333333333333,False,64
0.4.24--0x6b19c7e20ae16a3af26a202c0b335b1fe3cd0978--URICOIN--.bin,86.95652173913044,False,107
0.4.24--0x6be40988a0ea7d373ea21fad262e1562ce04fde4--TokenStarsAuctionHub--.bin,48.148148148148145,True,0
0.4.24--0x6C456b11c743Ab10F6796681bb4148Aed6966BCf--MyPaaaToken--.bin,96.66666666666667,False,88
0.4.24--0x6d38574be6C230272DAAd16Fa5F291F825Bd0Da1--DinngoToken--.bin,100.0,True,76
0.4.24--0x6f68a0a2763a458e0754435b329be68260437a9f--MultiSigWallet--.bin,91.30434782608695,True,3
0.4.24--0x743abb3597c56c9a17fb319d75b294dac8d7c006--AdvancedToken--.bin,100.0,True,96
0.4.24--0x7c1c73bf60feb40cbcf0f12324200238ee23bb54--MultiSigWallet--.bin,91.30434782608695,True,3
0.4.24--0x7c50079cc96284c1e01e3a66fc38af090289b4ee--ST20EToken--.bin,87.8048780487805,False,86
0.4.24--0x7e6da88b2df6b6b32f4c6987ce49b744c31c3288--Future1Exchange--.bin,73.33333333333333,True,0
0.4.24--0x7f0E31b2e991B76B3696cf8cA96Bde3E0BBbF2FD--TokenBOSC--.bin,100.0,True,92
0.4.24--0x836d8b5504a49cb839390169cd32d3bc08d48160--BUKToken--.bin,100.0,True,67
0.4.24--0x84008cbb3169c402bcb6b78f7eafc87302827074--STELLARCLASSIC--.bin,86.95652173913044,False,107
0.4.24--0x84e4ddeb46fa01856e6fbe902cbd942c53b04961--OJI--.bin,95.83333333333334,False,65
0.4.24--0x85baa592a2324ddf774c0620db1f95e30bca3654--OwnerValidatorImpl--.bin,22.641509433962266,True,0
0.4.24--0x8749294547ea3129cdc1b380b0e0a6a15bc064ff--TOONPL--.bin,96.55172413793103,False,62
0.4.24--0x87eb3092bf2b73e3f6cc06f58b4bd9fd94ff53d3--Token--.bin,100.0,True,92
0.4.24--0x88eb90fdee6e15b5c8e224c214946913616cb22d--HYIPRETHPRO440--.bin,100.0,True,3
0.4.24--0x892572025b1e0c0c2015623d4d10b88d4fa18670--MJEX--.bin,100.0,True,14
0.4.24--0x89eddb3d39a47561a2efce374c984592a280d2cf--TokenERC20--.bin,94.44444444444444,False,72
0.4.24--0x8ab96f7b6c60df169296bc0a5a794cae90493bd9--SelfServiceEditionCuration--.bin,78.78787878787878,True,0
0.4.24--0x8beda52526c764e96a5c7d3ca96d436bcfa7e0e2--TokenERC20--.bin,94.44444444444444,False,72
0.4.24--0x8c2ed1c76b6ee19e20a6e2e7ba0ca961aa215fbe--NuQoin--.bin,95.23809523809523,False,107
0.4.24--0x8d5a31dfc3fc091195d8f8ff9d7bdfce990cf5ec--OPENSOURCE--.bin,91.66666666666666,False,80
0.4.24--0x8d65fba6de30791e8da76e4e47443543623ebed5--TokenERC20--.bin,94.11764705882352,False,72
0.4.24--0x8ecb6bb0c0f3fa792a12a7a72dca7c63b28d3378--ETHplode--.bin,92.3076923076923,False,68
0.4.24--0x8fda30dfa84eaae89f9d2d7d0816ad6839ff8049--globalmagicchangeCoin--.bin,100.0,True,67
0.4.24--0x91b4ed71efa895fcd15cd17a5d6156317078f815--Bigbull--.bin,100.0,True,82
0.4.24--0x924209be86f9905b64174604d19e4ae56f8904e5--NBEX--.bin,100.0,True,14
0.4.24--0x94190e84a62c4e1fb4cde76407a0dec59354395d--Jadax--.bin,100.0,True,85
0.4.24--0x9922ddeae05eca8e31f464bbac51b777b4d4dd0a--OwnerValidatorImpl--.bin,22.641509433962266,True,0
0.4.24--0x999d332eee57452cf07bceec365fd35ba5c142cb--HYIPRETHPRO440--.bin,100.0,True,3
0.4.24--0x9b3137231e9ec35917645485b5319baec43330f7--GoMoney--.bin,95.23809523809523,False,107
0.4.24--0x9b72ba360ca5547f8dab6ecfe64dca57cb48cd96--Homs--.bin,100.0,True,70
0.4.24--0x9baaf63b5b4c10600f82a934640dd9c070a5f260--NgsToken--.bin,95.23809523809523,False,107
0.4.24--0x9c254d00c9f03ea398ce3034da18cbad54fb316b--IndexManager--.bin,100.0,True,1
0.4.24--0x9cb3a1241c04cbf160f35ea2e7133d161f8c660a--ShrimpFarmer--.bin,83.33333333333334,True,1
0.4.24--0x9f9040baaa6d04a51882a5574c3626dd113650f5--MyAdvancedToken--.bin,95.65217391304348,False,88
0.4.24--0xa1638c4aaf3399a6edff55e874b93bd545b88457--GECToken--.bin,100.0,True,56
0.4.24--0xa22772dc6f7262f67996d4f555fbb628d7f872dd--SecurityToken--.bin,85.71428571428571,False,75
0.4.24--0xa6421afedda5875b8a6dd45758a74fa5f109e3c9--BitcoinBlue--.bin,95.23809523809523,False,107
0.4.24--0xa7c2943ed0c7e5d37b4b24d55f213e00a5891063--BiibroSToken--.bin,100.0,True,77
0.4.24--0xa819e63ea7c671fd0e6244aa2455aaa021cc9341--VMembersCoin--.bin,94.11764705882352,False,68
0.4.24--0xa842844d1a0e2a7bf17c55a3ead3a144a1d51ed7--ACCToken--.bin,96.29629629629629,False,85
0.4.24--0xa8b60c9b7054782f46931e35e7012037a574ecee--GeneralTransferManagerFactory--.bin,48.214285714285715,True,0
0.4.24--0xa9ed80cb42757d8150a8f006dcb1728ecd97c98b--MGS--.bin,100.0,True,8
0.4.24--0xab33e884ec8fed4f5867246e4300228f3d666561--OasisV3MatchingExchangeWrapper--.bin,8.333333333333332,True,0
0.4.24--0xb026c89e6633267d4150eff4e03a86e70784d212--HuHuRan--.bin,100.0,True,73
0.4.24--0xb15a9d03ed5495e2d8c6118151ccd435925ac38f--SimpleToken--.bin,57.57575757575758,False,83
0.4.24--0xb3fa04a6fe3df11147dd12909d4d4ce0eace915a--TokenERC20--.bin,94.44444444444444,False,72
0.4.24--0xb838a26a8023b29ce63fc40bef8fbaf5b8f5a3fa--ERC20Supplier--.bin,69.6969696969697,True,0
0.4.24--0xba358b6f5b4c0215650444b8c30d870b55050d2d--HubToken--.bin,100.0,True,96
0.4.24--0xbad3d6296bf54160901b6dfab5e966bfde4afd67--HumanStandardToken--.bin,100.0,True,66
0.4.24--0xbe55de64fe9e5f4d8fbe81dd65afb671d9e9c918--Token--.bin,95.83333333333334,False,85
0.4.24--0xbec6d1647a4f7900df00ae5fef19a5722700c2ed--TokenERC20--.bin,92.3076923076923,False,67
0.4.24--0xbf6faba13ec681e5dba53e59ffbe491c29dc33c2--LKToken--.bin,88.0,False,81
0.4.24--0xbff7021e82f14aa8156c7f90ec8c339e1e2be31b--ETE--.bin,92.3076923076923,False,58
0.4.24--0xc04906F02fD150E7e64c45eF0b5d6b19AB58e9f8--BOSCToken--.bin,100.0,True,96
0.4.24--0xc21c7a741b8a79574edb2ca154363db0f345685f--TokenTemplate--.bin,95.83333333333334,False,85
0.4.24--0xc298bf034f47c3bf33b276e843bc157859f39997--ZBXAirDropLight--.bin,61.111111111111114,True,0
0.4.24--0xc2f46fa6a4b91ca39b6e34781434841f7c13ccf8--NFTKred--.bin,100.0,True,4
0.4.24--0xc32099b24ca8a03dc3334eab7b6c25b334f92ad6--SlotBay--.bin,100.0,True,64
0.4.24--0xc55c52b147b23c0d0003d93848d11295637d8cff--StandardToken--.bin,100.0,True,57
0.4.24--0xc566df5b75f868a9b0cba45a3761f67abdb88e2e--Main0023_allowedDifferenceAmount--.bin,3.79746835443038,True,0
0.4.24--0xc56a477ceb26c50ecdf00863c2a0c8b4399c8828--Bitparadise--.bin,95.23809523809523,False,107
0.4.24--0xc5d10be6643fd5f18c8bc35083a6a6bd3a756436--HOME--.bin,100.0,True,68
0.4.24--0xcbb8e81624f640685f5179560e6cdeb91f9f91b5--br--.bin,50.0,True,0
0.4.24--0xcd2312c700864897e9f4945ade489e470ea148e1--BatLotteryGame--.bin,83.33333333333334,True,1
0.4.24--0xcf54be47b54425ce0661ea65320d041574f8cfd3--BEEXCoin--.bin,95.23809523809523,False,107
0.4.24--0xd30a2e9347ad48ea208ee563a9cdfd80e962a727--RoyaltyCOIN--.bin,86.95652173913044,False,107
0.4.24--0xd3f5225d8e69A9594231E328B230c635749e6075--Mechcampus--.bin,100.0,True,70
0.4.24--0xd6e3e2393664efe22766e9e58fd13d8d13438984--GOLDEnterainmentToken--.bin,95.65217391304348,False,88
0.4.24--0xD7A84fEE93853e68B1065DEFa2856A700C25cD44--DragonToken--.bin,95.23809523809523,False,107
0.4.24--0xd941d85a0eba1fe57500921acc12faf9a7d6cd3a--TokenContractImpl--.bin,52.83018867924528,False,0
0.4.24--0xd9eebffcb29b2f3df0b007fb70ec2901851b26dd--fightclub--.bin,100.0,True,1
